1094	9775
1095	9390
1096	9950
1097	9610
1098	10349
1099	9326
1100	9846
1101	10373
1102	9634
1103	10381
1104	9866
1105	9870
1106	9665
1107	9369
1108	9886
1109	10415
1110	9262
1111	9700
1112	10447
1113	9940
1114	10468
1115	9301
1116	10087
1117	10471
1118	10489
1119	10499
1120	10518
1121	10524
1122	11800
1123	11910
1124	9379
1125	10552
1126	10032
1127	11439
1128	-1
1129	10048
1130	9407
1131	11877
1132	-1
1133	9105
1134	10586
1135	10062
1136	-1
1137	-1
1138	-1
1139	11727
1140	10608
1141	10087
1142	10614
1143	11708
1144	10636
1145	10117
1146	10641
1147	10647
1148	9479
1149	11352
1150	10650
1151	9484
1152	10139
1153	10140
1154	11335
1155	10668
1156	11555
1157	10156
1158	10684
1159	9008
1160	11317
1161	11769
1162	10693
1163	11306
1164	10699
1165	10710
1166	10724
1167	10198
1168	10202
1169	11274
1170	10728
1171	8956
1172	10741
1173	9579
1174	10235
1175	11464
1176	10238
1177	10761
1178	10823
1179	9093
1180	10245
1181	10262
1182	10802
1183	-1
1184	10792
1185	10276
1186	7049
1187	7077
1188	7077
1189	7011
1190	6990
1191	7111
1192	7160
1193	6950
1194	7150
1195	6929
1196	7171
1197	7179
1198	7187
1199	7194
1200	6899
1201	6897
1202	7210
1203	7211
1204	7221
1205	7219
1206	6866
1207	7233
1208	6861
1209	7251
1210	7264
1211	-1
1212	7257
1213	6834
1214	6816
1215	6743
1216	7283
1217	7017
1218	7294
1219	6764
1220	6758
1221	6793
1222	6715
1223	7339
1224	6778
1225	7135
1226	6702
1227	6766
1228	7148
1229	6720
1230	7073
1231	7350
1232	7162
1233	6708
1234	6741
1235	7097
1236	7364
1237	7090
1238	6718
1239	6694
1240	6655
1241	6682
1242	6755
1243	7382
1244	7395
1245	6754
1246	7479
1247	6624
1248	6687
1249	-1
1250	7407
1251	7411
1252	7706
1253	7418
1254	6605
1255	6637
1256	7478
1257	6566
1258	6596
1259	6548
1260	7446
1261	6577
1262	6610
1263	-1
1264	6525
1265	7191
1266	6574
1267	6605
1268	7543
1269	-1
1270	7652
1271	6508
1272	6635
1273	6587
1274	7473
1275	6555
1276	6514
1277	7056
1278	7130
1279	6507
1280	6526
1281	7509
1282	7139
1283	7494
1284	7494
1285	6532
1286	6984
1287	7737
1288	6481
1289	5915
1290	7502
1291	7271
1292	7528
1293	7000
1294	6745
1295	6548
1296	5917
1297	7242
1298	7536
1299	6481
1300	7601
1301	7540
1302	5810
1303	7523
1304	7620
1305	7635
1306	7581
1307	7618
1308	6147
1309	7679
1310	7745
1311	7759
1312	7631
1313	6066
1314	6070
1315	7665
1316	7817
1317	7595
1318	-1
1319	-1
1320	5986
1321	-1
1322	7892
1323	7905
1324	5948
1325	-1
1326	-1
1327	7916
1328	7922
1329	5925
1330	-1
1331	-1
1332	7954
1333	7955
1334	7964
1335	-1
1336	-1
1337	4006
1338	-1
1339	7990
1340	3995
1341	7994
1342	-1
1343	-1
1344	3983
1345	6003
1346	8016
1347	-1
1348	-1
1349	5825
1350	8030
1351	4057
1352	8043
1353	4089
1354	8065
1355	7617
1356	6081
1357	3909
1358	8080
1359	7636
1360	8382
1361	-1
1362	8092
1363	3884
1364	-1
1365	8132
1366	6116
1367	7671
1368	-1
1369	8132
1370	3851
1371	7551
1372	8146
1373	3837
1374	-1
1375	8162
1376	7665
1377	-1
1378	7684
1379	3872
1380	8190
1381	8281
1382	7554
1383	8219
1384	7568
1385	8233
1386	8260
1387	7710
1388	3770
1389	8243
1390	8229
1391	3927
1392	8244
1393	8285
1394	3732
1395	8268
1396	8274
1397	8301
1398	8283
1399	3761
1400	7647
1401	3795
1402	7805
1403	8333
1404	3678
1405	3802
1406	3757
1407	8365
1408	8340
1409	8372
1410	8349
1411	8389
1412	8374
1413	-1
1414	-1
1415	-1
1416	3586
1417	-1
1418	3901
1419	-1
1420	3553
1421	8460
1422	-1
1423	-1
1424	-1
1425	-1
1426	-1
1427	-1
1428	-1
1429	-1
1430	-1
1431	9056
1432	4768
1433	-1
1434	-1
1435	-1
1436	-1
1437	4642
1438	-1
1439	-1
1440	-1
1441	-1
1442	4575
1443	-1
1444	-1
1445	4446
1446	4427
1447	-1
1448	4381
1449	4802
1450	-1
1451	-1
1452	4748
1453	-1
1454	-1
1455	-1
1456	4732
1457	-1
1458	4791
1459	4249
1460	-1
1461	4672
1462	4274
1463	4697
1464	4713
1465	4892
1466	-1
1467	4744
1468	-1
1469	4345
1470	4767
1471	4363
1472	4375
1473	4791
1474	4386
1475	-1
1476	4415
1477	-1
1478	-1
1479	4431
1480	4437
1481	8524
1482	-1
1483	-1
1484	-1
1485	-1
1486	-1
1487	-1
1488	8490
1489	-1
1490	8600
1491	3261
1492	3929
1493	-1
1494	8583
1495	-1
1496	-1
1497	3165
1498	3169
1499	-1
1500	3197
1501	3209
1502	-1
1503	-1
1504	-1
1505	-1
1506	-1
1507	8783
1508	-1
1509	-1
1510	8724
1511	3079
1512	-1
1513	-1
1514	-1
1515	8747
1516	-1
1517	8755
1518	-1
1519	-1
1520	-1
1521	3297
1522	8853
1523	3312
1524	-1
1525	-1
1526	10377
1527	-1
1528	-1
1529	8901
1530	8902
1531	3366
1532	8914
1533	-1
1534	-1
1535	8860
1536	3404
1537	10304
1538	3412
1539	-1
1540	-1
1541	-1
1542	-1
1543	-1
1544	-1
1545	-1
1546	-1
1547	-1
1548	-1
1549	-1
1550	-1
1551	-1
1552	-1
1553	-1
1554	-1
1555	-1
1556	-1
1557	-1
1558	6443
1559	6506
1560	6459
1561	6454
1562	6486
1563	6310
1564	-1
1565	6400
1566	6279
1567	6290
1568	6367
1569	6722
1570	6254
1571	6443
1572	6330
1573	6226
1574	6222
1575	-1
1576	6671
1577	6472
1578	6291
1579	6182
1580	6381
1581	6195
1582	6200
1583	6515
1584	6515
1585	6205
1586	6618
1587	6130
1588	6412
1589	6346
1590	6037
1591	6604
1592	6420
1593	-1
1594	6142
1595	6582
1596	6119
1597	6095
1598	6244
1599	-1
1600	6465
1601	6104
1602	6716
1603	6059
1604	-1
1605	6743
1606	-1
1607	6169
1608	6150
1609	-1
1610	6032
1611	6631
1612	6765
1613	6735
1614	6149
1615	5918
1616	-1
1617	5992
1618	6536
1619	5761
1620	6006
1621	-1
1622	6125
1623	5975
1624	-1
1625	6094
1626	6018
1627	-1
1628	5882
1629	6767
1630	6874
1631	6075
1632	-1
1633	5941
1634	6781
1635	-1
1636	-1
1637	5852
1638	-1
1639	6718
1640	6056
1641	6811
1642	-1
1643	6732
1644	5726
1645	-1
1646	-1
1647	6077
1648	5869
1649	5834
1650	6806
1651	-1
1652	-1
1653	-1
1654	6795
1655	-1
1656	-1
1657	6024
1658	6753
1659	6754
1660	-1
1661	5892
1662	-1
1663	6118
1664	6765
1665	-1
1666	-1
1667	5867
1668	-1
1669	5904
1670	6120
1671	5796
1672	6002
1673	-1
1674	5873
1675	6845
1676	5612
1677	5675
1678	5533
1679	5512
1680	5698
1681	5686
1682	5562
1683	5454
1684	5598
1685	5576
1686	5430
1687	5747
1688	5603
1689	5767
1690	5609
1691	5813
1692	5406
1693	5669
1694	5643
1695	5687
1696	5344
1697	5727
1698	5694
1699	5470
1700	5289
1701	5739
1702	5756
1703	5763
1704	5307
1705	5239
1706	5532
1707	5749
1708	5777
1709	5552
1710	5185
1711	5796
1712	5194
1713	5595
1714	5397
1715	5633
1716	5320
1717	5126
1718	5341
1719	-1
1720	5467
1721	5509
1722	5518
1723	5527
1724	5534
1725	-1
1726	-1
1727	-1
1728	-1
1729	-1
1730	-1
1731	-1
1732	-1
1733	-1
1734	-1
1735	-1
1736	-1
1737	6188
1738	-1
1739	-1
1740	-1
1741	-1
1742	-1
1743	-1
1744	6143
1745	-1
1746	-1
1747	-1
1748	-1
1749	-1
1750	-1
1751	-1
1752	-1
1753	-1
1754	-1
1755	-1
1756	-1
1757	-1
1758	-1
1759	-1
1760	-1
1761	-1
1762	-1
1763	5907
1764	-1
1765	-1
1766	-1
1767	-1
1768	-1
1769	5889
1770	-1
1771	-1
1772	-1
1773	-1
1774	-1
1775	-1
1776	-1
1777	-1
1778	-1
1779	-1
1780	-1
1781	5348
1782	-1
1783	-1
1784	-1
1785	-1
1786	-1
1787	-1
1788	-1
1789	-1
1790	-1
1791	-1
1792	-1
1793	-1
1794	-1
1795	-1
1796	-1
1797	-1
1798	-1
